id,NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,RandomString,IpAddress,DomainInSubdomains,DomainInPaths,HttpsInHostname,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,NumSensitiveWords,EmbeddedBrandName,PctExtResourceUrls,ExtFavicon,InsecureForms,RelativeFormAction,ExtFormAction,AbnormalFormAction,RightClickDisabled,PopUpWindow,IframeOrFrame,MissingTitle,ImagesOnlyInForm,CLASS_LABEL,Team1,,Team2,,Team3,
146,3,1,4,82,0,0,0,0,2,0,1,0,0,0,1,0,0,0,1,0,11,55,8,0,0,0,0.178571429,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
147,2,1,2,45,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,15,23,0,0,0,0,0.085714286,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
148,3,1,4,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,27,0,0,0,0,0.076923077,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1
149,2,0,1,100,0,0,0,0,2,0,4,3,0,8,1,0,0,0,0,0,18,10,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
150,2,0,4,59,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,16,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
151,4,1,4,48,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,27,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
152,3,1,1,37,0,0,0,0,1,0,0,0,0,10,1,1,0,0,0,0,12,18,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
153,2,0,5,54,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,31,0,0,0,0,0.615384615,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
154,3,1,3,61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
155,2,0,3,42,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,16,19,0,0,0,0,0.785714286,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1
156,3,1,1,103,6,0,0,0,0,0,2,2,0,15,1,1,0,0,0,0,26,15,54,0,0,0,0.173913044,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
157,3,1,7,88,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,32,49,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
158,1,0,3,34,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,10,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
159,2,0,2,64,0,0,0,0,0,0,2,1,0,6,1,0,0,0,1,0,15,17,24,0,0,0,0.538461539,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
160,2,1,2,61,3,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,19,35,0,0,0,0,0.5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
161,3,1,1,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
162,3,1,1,69,0,0,0,0,0,0,2,1,0,8,1,0,0,0,0,0,19,15,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
163,4,1,3,55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
164,2,0,4,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
165,4,1,3,51,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
166,3,2,3,117,5,3,0,0,0,0,0,0,0,25,1,1,0,1,0,0,52,58,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
167,2,0,3,153,0,0,0,0,0,0,4,3,0,40,1,1,0,0,0,0,19,44,82,0,0,0,0.625,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
168,1,0,2,82,8,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,8,67,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
169,1,0,2,91,12,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,15,69,0,0,0,0,0.977272727,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
170,2,1,5,85,5,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,26,52,0,0,0,0,0.72,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
171,3,1,2,51,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,22,22,0,0,0,0,0.909090909,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
172,3,1,3,108,0,0,0,0,2,0,4,3,0,7,1,1,0,0,1,0,11,31,58,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
173,2,1,3,86,5,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,16,63,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
174,2,1,1,89,0,0,0,0,2,0,5,4,0,0,1,0,0,0,0,0,10,3,68,0,0,0,0.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
175,1,0,3,33,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10,16,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
176,1,0,5,66,5,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,16,43,0,0,0,0,0.976744186,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1
177,4,0,3,137,0,0,0,0,4,0,8,4,0,9,1,0,1,0,0,0,12,22,95,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
178,3,1,5,80,2,0,0,0,0,2,0,0,0,4,1,1,0,0,1,0,27,46,0,0,1,0,0.542168675,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1
179,2,1,2,98,0,0,0,0,2,0,5,4,0,4,1,0,0,0,0,0,12,15,63,0,0,0,0.076086957,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
180,2,1,0,40,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,21,1,10,0,0,0,0.954545455,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
181,1,0,5,78,0,0,0,0,0,0,0,0,0,17,1,1,0,0,0,0,20,51,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
182,1,0,3,103,10,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,12,84,0,0,0,0,0.75,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
183,4,1,6,75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,31,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
184,1,0,6,67,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,13,47,0,0,0,0,0.042553192,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
185,3,0,3,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,23,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
186,2,1,5,77,6,0,0,0,0,0,0,0,0,7,1,1,0,0,1,0,12,58,0,0,0,1,0.848484849,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
187,2,0,3,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19,20,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
188,2,0,4,67,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,23,37,0,0,0,0,0.785714286,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
189,1,0,2,62,5,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,14,41,0,0,0,0,0.987654321,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
190,1,0,3,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,13,0,0,0,0,0.115384615,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
191,4,0,3,89,0,0,0,0,1,0,2,3,0,29,1,0,1,0,0,0,12,22,47,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
192,2,0,3,46,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,23,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
193,4,2,6,202,4,4,0,0,3,0,2,1,0,49,1,1,0,0,1,0,36,88,70,0,2,0,0.25,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
194,2,1,6,119,8,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,29,83,0,0,0,0,0.985915493,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1
195,3,1,2,135,0,0,0,0,0,2,1,0,0,17,1,1,0,0,0,0,21,33,73,0,0,0,0.111111111,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
196,4,1,2,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,17,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
197,3,1,2,49,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,19,23,0,0,0,0,0.454545455,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
198,4,1,4,53,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,32,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
199,3,1,4,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21,32,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
200,2,1,5,76,3,0,0,0,0,0,0,0,0,12,1,1,0,0,0,0,25,44,0,0,0,0,0.471428571,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1
201,2,0,3,69,1,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,15,47,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
202,3,1,3,112,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21,84,0,0,0,0,0.956521739,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
203,2,1,0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,1,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
204,3,1,3,105,2,1,0,0,2,0,0,4,0,8,1,1,0,0,1,0,16,82,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1
205,4,2,3,81,1,1,0,0,1,0,0,0,0,3,1,1,0,0,0,0,23,51,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
206,3,1,1,75,4,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,16,10,41,0,0,0,0.08,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
207,5,1,2,91,1,0,0,0,2,0,3,3,0,5,1,0,0,0,1,0,15,25,43,0,0,0,0.086956522,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
208,1,0,2,73,8,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,10,56,0,0,0,0,0.988505747,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
209,2,1,3,127,8,0,0,0,2,0,0,0,0,21,1,1,0,0,0,0,23,97,0,0,0,0,0.673469388,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
210,2,1,2,56,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15,34,0,0,0,0,0.558823529,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
211,2,1,1,70,0,0,0,0,0,0,4,3,0,2,1,0,0,0,0,0,11,7,44,0,0,0,0.157894737,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
212,4,1,6,62,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,20,35,0,0,0,0,0.181818182,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1
213,1,0,2,42,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,14,21,0,0,0,0,0.722222222,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1
214,4,0,3,52,1,0,0,1,0,0,0,0,0,11,1,0,1,0,1,0,14,31,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1
215,2,0,3,54,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8,39,0,0,0,0,0.214285714,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
216,2,0,3,95,9,0,0,0,0,0,0,0,0,7,1,1,0,0,1,0,10,78,0,0,0,0,0.049180328,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
217,1,0,4,52,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
218,1,0,2,80,9,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,18,55,0,0,0,0,0.517857143,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
219,4,0,6,67,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,41,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
220,2,0,3,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
221,4,1,2,39,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,17,15,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1
222,1,0,3,67,0,0,0,0,0,0,0,0,0,17,1,1,0,0,0,0,22,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
223,2,0,1,137,0,0,0,0,0,0,7,6,0,18,1,0,0,0,0,0,22,9,98,0,0,0,0.25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
224,2,0,2,33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,17,0,0,0,0,0.125,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
225,3,1,3,74,4,0,0,0,0,0,0,0,0,21,1,1,0,0,1,0,21,46,0,0,0,0,0.619047619,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
226,2,1,5,54,1,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,20,27,0,0,0,0,0.244444444,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
227,3,1,6,95,2,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,22,66,0,0,0,0,0.571428571,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
228,1,0,3,99,13,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,11,81,0,0,0,0,0.197674419,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
229,2,0,2,114,11,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0,16,91,0,0,0,0,0.157894737,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
230,1,0,3,65,5,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0,8,50,0,0,0,0,0.4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
231,2,0,6,71,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,16,48,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
232,2,1,3,33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,15,0,0,0,0,0.341463415,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
233,4,1,7,98,1,0,0,0,1,0,0,0,0,5,1,1,0,0,0,0,21,70,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
234,1,0,2,58,4,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,17,34,0,0,0,0,0.5,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
235,4,2,3,72,4,4,0,0,0,0,1,0,0,9,1,0,0,0,1,0,35,22,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
236,1,0,3,73,4,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,23,43,0,0,0,0,0.975903615,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
237,2,0,3,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
238,4,1,2,50,0,0,0,0,0,0,1,0,0,4,1,1,0,0,0,0,18,14,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
239,3,1,7,93,1,0,0,0,0,0,0,0,0,23,1,1,0,0,1,0,22,64,0,0,0,0,0.125,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1
240,4,0,2,38,0,0,0,0,0,0,0,0,0,10,1,0,1,0,0,0,13,18,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1
241,2,1,4,72,3,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0,22,43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
242,4,1,6,75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,31,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
243,3,0,2,60,0,0,0,0,0,0,0,0,0,9,1,1,0,0,0,0,18,35,0,0,0,0,0.142857143,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
244,2,1,5,134,6,0,0,0,2,0,3,2,0,14,1,1,0,0,1,0,25,57,44,0,0,0,0.888888889,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1
245,1,0,5,79,7,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,8,64,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
246,3,1,1,81,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,48,0,0,0,0,0.205882353,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
247,4,1,3,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,26,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
248,2,0,3,62,1,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,21,34,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
249,1,0,5,106,9,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,12,87,0,0,0,0,0.666666667,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
250,4,0,3,84,0,0,0,0,0,0,0,0,0,22,1,1,0,0,1,0,16,61,0,0,0,1,0.083333333,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1
251,2,0,4,53,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13,33,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
252,2,0,2,95,6,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,17,71,0,0,0,0,0.071428571,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
253,3,1,3,71,4,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,16,48,0,0,0,1,0.96,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
254,6,1,3,169,5,0,0,0,0,0,2,1,0,12,1,1,0,0,1,0,33,71,57,0,0,0,0.133333333,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
255,2,1,2,45,1,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,29,9,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1
256,2,1,3,43,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,27,9,0,0,0,0,0.785714286,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
257,2,1,2,40,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,20,13,0,0,0,0,0.638297872,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
258,5,1,8,72,0,0,0,0,0,0,0,0,0,26,1,1,0,0,1,0,11,54,0,0,0,1,0.015384615,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0
259,1,0,4,79,7,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,18,54,0,0,0,0,0.5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
260,2,1,2,36,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,16,7,5,0,0,0,0.178571429,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0
261,1,0,3,73,2,1,0,0,0,0,2,1,0,6,1,0,0,0,0,0,16,21,28,0,0,0,0.519230769,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
262,1,0,3,73,6,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,13,53,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1
263,1,0,3,80,5,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,20,53,0,0,0,0,0.4,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
264,3,0,4,66,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,23,36,0,0,0,0,0.166666667,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
265,5,1,2,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21,24,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
266,2,1,5,66,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,27,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
267,3,1,3,75,6,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,20,48,0,0,0,0,0.970149254,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
268,3,1,3,61,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,23,24,6,0,0,0,0.666666667,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
269,1,0,2,43,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,20,9,6,0,0,0,0.065217391,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
270,3,1,1,75,0,0,0,0,0,0,2,1,0,4,1,0,0,0,0,0,19,13,35,0,0,0,0.2,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1
271,4,0,4,103,2,0,0,0,0,0,0,0,0,33,1,1,1,0,0,0,13,47,35,0,2,0,0.035714286,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1
272,1,0,6,130,10,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,18,105,0,0,0,0,0.427272727,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
273,3,0,2,117,6,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,14,22,73,0,0,0,0.008474576,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
274,2,0,5,88,1,0,0,0,0,0,0,0,0,50,1,1,0,0,0,0,13,68,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1
275,2,0,3,63,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10,46,0,0,0,0,0.071428571,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
276,2,0,4,82,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,62,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
277,2,1,0,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30,1,0,0,0,0,0.116666667,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1
278,2,0,2,67,0,0,0,0,1,0,2,1,0,4,1,0,0,0,0,0,18,18,23,0,0,0,0.105263158,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
279,2,0,3,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
280,3,0,3,51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
281,2,1,4,53,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,15,31,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
282,2,0,4,51,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,17,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
283,1,0,7,132,2,1,0,0,0,0,1,0,0,37,1,1,0,0,1,0,14,76,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
284,2,0,3,46,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12,27,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
285,3,0,5,87,2,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,11,69,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
286,2,0,4,51,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,15,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
287,2,1,3,42,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,19,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
288,2,0,1,34,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,16,11,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
289,2,0,1,79,0,0,0,0,1,0,4,3,0,6,1,0,0,0,0,0,15,10,46,0,0,0,0.222222222,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
290,3,1,3,61,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,32,0,0,0,0,0.153846154,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
291,1,0,2,45,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19,19,0,0,0,0,0.184210526,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
292,1,0,3,48,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13,28,0,0,0,0,0.962962963,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
293,1,0,2,81,7,0,0,0,0,0,0,0,0,9,1,1,0,0,0,0,19,55,0,0,0,0,0.467532468,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
